tchextid,studuuid,stdextid,classtitle,classcode,ag1,ag2,ag3,ag4,ag5,groupid
tch_20200626-122441_4,31757411-b77c-11ea-94cc-0242ac110002,std_1593155477384_4,class_20200626-122441_4,VHi2-KDgs,5a96a6a5-e3d8-41e0-b0e5-c7d1666ea60f,1448f814-431b-4dca-9488-fd979c464164,1ee39838-8021-40f4-b5ba-af0dd9812e3d,020d95d5-4f4f-4323-ac34-515fefc57ee6,296e5306-1ffb-4672-a89f-6adc6b98a0c7,86ddd9e6-5d6e-4f03-9f66-8f34173b6dac
tch_20200626-122441_3,35b4f2af-b77c-11ea-94cc-0242ac110002,std_1593155484525_3,class_20200626-122441_3,xmbD-tgak,e72c1aaf-d5a6-4ae0-95e1-c8908c638efb,85f1f758-c7ca-447e-8344-8450467abf13,3b6bbf60-a530-4ec2-99c6-8b945ace3173,e88014e0-6f81-4957-bdfe-c9fc15c5d1dd,87c0e38c-f3ab-436b-a6c9-340ca541396c,c1dfc054-7226-4818-b36d-e13f68a74a58
tch_20200626-122441_2,3745cbea-b77c-11ea-840b-0242ac110002,std_1593155487182_2,class_20200626-122441_2,g8fW-boKm,a9f3f010-a828-4ad3-a1d1-83ce076c6062,6410f851-7f5a-4d23-8c4f-dcd4345fc206,59a28813-7fc0-430c-86b2-5bfe45a4cd62,2b2d6420-c634-4514-addb-547482acba4c,091ab725-1c5e-4c73-b4f6-131ef88d3c52,441c9bcf-b48e-4b1f-98b5-b226ef817a20
tch_20200626-122441_14,39b36fbf-b77c-11ea-840b-0242ac110002,std_1593155491241_14,class_20200626-122441_14,7tU2-N4EB,2352a603-f2b7-4e63-8002-a2470ff5ec45,ad094084-d5fc-456b-8b71-af1c2b8446d3,8bb83e44-e2e3-4287-b1f5-f1e322aead44,0ae24fdb-276c-468a-aee3-c1474d114dbe,f8ac0c35-2d83-4e1b-b959-718906016e1b,ae6fe5d6-ad7c-488c-88da-b729cc93e229
tch_20200626-122441_9,418d0520-b77c-11ea-840b-0242ac110002,std_1593155504421_9,class_20200626-122441_9,CeN9-VL7e,73b955b3-573f-463c-8be8-dafefa54bd2c,55dc0a5f-7ed4-4b3d-97ee-bec57537eea2,fff0c716-5684-4c91-8fda-51369ac3f8cf,f4932de4-a98a-4f94-93c1-c1ef6676cd99,fa9a2626-3e48-4f1f-ab86-fd0a0ac7072d,e10a33c9-a391-4d09-9408-8aa5a10c9b72
tch_20200626-122441_6,45492331-b77c-11ea-94cc-0242ac110002,std_1593155510678_6,class_20200626-122441_6,tFmh-J4wa,50674d0a-432c-46da-9275-506f88519fe5,2cb6b3d0-83fb-4c56-987f-a8211b322ee8,7e552380-33af-46f9-8663-a01b7927fd46,1e4530dc-0c12-4684-a872-dc16f41b855b,5d270b98-d003-4790-b6fa-15b171164a56,d5481651-f943-4ece-88c7-5ac8397cf2e3
tch_20200626-122441_11,36ff9a75-b77c-11ea-840b-0242ac110002,std_1593155486706_11,class_20200626-122441_11,v6PN-yMzx,6edfbd06-9b58-49f8-82c2-6b122824e525,b9d9680f-f9d1-4652-aed6-fea3620646c3,727a2b51-6105-458d-9903-53c1ec0d4aca,c5e09fd4-eb51-496f-b2e3-b779cf449d0d,99353303-ed37-4be7-b2c3-d9f2813f8f91,39097df4-366e-4007-a911-2649d559b67a
tch_20200626-122441_15,4a1e786b-b77c-11ea-840b-0242ac110002,std_1593155518771_15,class_20200626-122441_15,834J-7heW,1a47a6ad-9c50-4e12-b75d-afc394638e44,2d7f67a9-1330-4291-a121-23109094543c,6e0e47ba-4dd0-4eda-baf8-c7c85f1d8fd0,d869e0b5-c042-4e7d-878a-fad1fa9214ad,52236379-0559-4b63-9926-6ac57cb0588c,d84896d9-47a6-41e5-8a9f-6cda853f2a1c
tch_20200626-122441_12,38c89b0f-b77c-11ea-840b-0242ac110002,std_1593155489705_12,class_20200626-122441_12,2w4r-oMm8,cd3236ee-e83f-47f9-8ab0-ff49a0c22b0d,947d7c40-7494-4b5e-b885-7cd43652a651,7480f061-f0ca-4f11-abe1-e62abd66ba8b,a06dce24-4406-4eba-8f3a-8b27ed112bcb,56d04b8d-acd3-4730-8684-d30d8ed4205e,59787ae3-9811-4fb0-af95-42a25be26b55
tch_20200626-122441_13,489b0d8a-b77c-11ea-94cc-0242ac110002,std_1593155516199_13,class_20200626-122441_13,wzBW-skco,ea1278cf-a193-4a7b-8157-df05d7b158d5,9396a50b-1ec3-4b0e-b309-c8c1df8473f6,72bf54dc-548b-4947-8c01-194169e7d33f,2f7d6eff-ddaa-4326-becc-b06763ebf2a2,57130d43-75a3-4f7f-aa91-eeb10f4ffd7d,7dded24d-c582-4db8-85d3-d229bc1e937d
tch_20200626-122441_5,4aa0a10c-b77c-11ea-94cc-0242ac110002,std_1593155519632_5,class_20200626-122441_5,WUx3-Qz6v,404550d5-6688-4caa-a4c1-6049de6d420e,5204636d-34e2-4a95-9261-a97f7da7daf1,933eb3fd-b18a-443a-af84-8b8e7b08051b,08ddcfcd-ce01-4500-b769-ffb6aeb7ebfc,a8927f83-03d1-4e4a-9c4e-90300e771f86,2f7c0d2b-771f-40fd-b713-bbb5476316fb
tch_20200626-122441_7,53789371-b77c-11ea-840b-0242ac110002,std_1593155534459_7,class_20200626-122441_7,6u8m-drpu,34e58390-21ab-4e30-8aab-0c37ff9d3f92,1cabaa26-a230-4249-a55e-c7837f9a2d74,d3d7a444-2bb0-48c0-ac7c-61abd569e092,95b4c409-b13f-4a8d-8539-0e51f8c60410,54bbef62-7dec-4edc-9aca-0a1ec1468f17,3d388288-dc04-4312-a8ab-9ff7ac0fbaca
tch_20200626-122441_4,55d261b8-b77c-11ea-94cc-0242ac110002,std_1593155538443_4,class_20200626-122441_4,VHi2-KDgs,5a96a6a5-e3d8-41e0-b0e5-c7d1666ea60f,1448f814-431b-4dca-9488-fd979c464164,1ee39838-8021-40f4-b5ba-af0dd9812e3d,020d95d5-4f4f-4323-ac34-515fefc57ee6,296e5306-1ffb-4672-a89f-6adc6b98a0c7,86ddd9e6-5d6e-4f03-9f66-8f34173b6dac
tch_20200626-122441_2,577626e6-b77c-11ea-840b-0242ac110002,std_1593155541180_2,class_20200626-122441_2,g8fW-boKm,a9f3f010-a828-4ad3-a1d1-83ce076c6062,6410f851-7f5a-4d23-8c4f-dcd4345fc206,59a28813-7fc0-430c-86b2-5bfe45a4cd62,2b2d6420-c634-4514-addb-547482acba4c,091ab725-1c5e-4c73-b4f6-131ef88d3c52,441c9bcf-b48e-4b1f-98b5-b226ef817a20
tch_20200626-122441_12,60966cfa-b77c-11ea-94cc-0242ac110002,std_1593155556421_12,class_20200626-122441_12,2w4r-oMm8,cd3236ee-e83f-47f9-8ab0-ff49a0c22b0d,947d7c40-7494-4b5e-b885-7cd43652a651,7480f061-f0ca-4f11-abe1-e62abd66ba8b,a06dce24-4406-4eba-8f3a-8b27ed112bcb,56d04b8d-acd3-4730-8684-d30d8ed4205e,59787ae3-9811-4fb0-af95-42a25be26b55
tch_20200626-122441_8,5d74ba17-b77c-11ea-94cc-0242ac110002,std_1593155551201_8,class_20200626-122441_8,fbh9-qUf6,febd74a6-ef8a-435b-adbe-1fa7d03b6b4c,e1b503ed-035f-4038-a683-33a221a04af1,8e987e3f-5035-4683-8725-9bf412dff656,580a997b-d14c-4055-bdf1-7348bf7ed77e,6e49b46c-63cf-4b70-b901-517dcc98794e,333f2297-c05e-4349-952b-a1b59b424774
tch_20200626-122441_3,5738cf9f-b77c-11ea-94cc-0242ac110002,std_1593155540779_3,class_20200626-122441_3,xmbD-tgak,e72c1aaf-d5a6-4ae0-95e1-c8908c638efb,85f1f758-c7ca-447e-8344-8450467abf13,3b6bbf60-a530-4ec2-99c6-8b945ace3173,e88014e0-6f81-4957-bdfe-c9fc15c5d1dd,87c0e38c-f3ab-436b-a6c9-340ca541396c,c1dfc054-7226-4818-b36d-e13f68a74a58
tch_20200626-122441_13,6304d445-b77c-11ea-840b-0242ac110002,std_1593155560576_13,class_20200626-122441_13,wzBW-skco,ea1278cf-a193-4a7b-8157-df05d7b158d5,9396a50b-1ec3-4b0e-b309-c8c1df8473f6,72bf54dc-548b-4947-8c01-194169e7d33f,2f7d6eff-ddaa-4326-becc-b06763ebf2a2,57130d43-75a3-4f7f-aa91-eeb10f4ffd7d,7dded24d-c582-4db8-85d3-d229bc1e937d
tch_20200626-122441_14,57b83913-b77c-11ea-94cc-0242ac110002,std_1593155541530_14,class_20200626-122441_14,7tU2-N4EB,2352a603-f2b7-4e63-8002-a2470ff5ec45,ad094084-d5fc-456b-8b71-af1c2b8446d3,8bb83e44-e2e3-4287-b1f5-f1e322aead44,0ae24fdb-276c-468a-aee3-c1474d114dbe,f8ac0c35-2d83-4e1b-b959-718906016e1b,ae6fe5d6-ad7c-488c-88da-b729cc93e229
tch_20200626-122441_15,5f83c49a-b77c-11ea-94cc-0242ac110002,std_1593155554690_15,class_20200626-122441_15,834J-7heW,1a47a6ad-9c50-4e12-b75d-afc394638e44,2d7f67a9-1330-4291-a121-23109094543c,6e0e47ba-4dd0-4eda-baf8-c7c85f1d8fd0,d869e0b5-c042-4e7d-878a-fad1fa9214ad,52236379-0559-4b63-9926-6ac57cb0588c,d84896d9-47a6-41e5-8a9f-6cda853f2a1c
tch_20200626-122441_11,5e816fe6-b77c-11ea-94cc-0242ac110002,std_1593155553008_11,class_20200626-122441_11,v6PN-yMzx,6edfbd06-9b58-49f8-82c2-6b122824e525,b9d9680f-f9d1-4652-aed6-fea3620646c3,727a2b51-6105-458d-9903-53c1ec0d4aca,c5e09fd4-eb51-496f-b2e3-b779cf449d0d,99353303-ed37-4be7-b2c3-d9f2813f8f91,39097df4-366e-4007-a911-2649d559b67a
tch_20200626-122441_16,63d51d4f-b77c-11ea-840b-0242ac110002,std_1593155561915_16,class_20200626-122441_16,879X-9x3C,d252141a-abf3-4a1d-9499-c8fc9113b3c5,9d826b8f-bad5-4f0b-98df-6e603380a962,a1d536eb-9115-4354-afcf-bb6e781f2cb8,9633afc8-153e-48f7-8389-324b7c859bd4,0d3f56bd-9e86-4b0c-b30f-805a5489cab8,f82d2fcd-cf48-4c00-ad6e-494b09cde7de
tch_20200626-122441_10,6416449e-b77c-11ea-840b-0242ac110002,std_1593155562357_10,class_20200626-122441_10,84t9-Tf2r,95b12e6e-bfcf-4813-ae0c-66a6b4d794ef,2ab677bc-faed-4d01-be2b-fa251327838d,da1b2ae2-4300-42a5-afd1-15d8b1f6c145,42ce98a8-f59e-487c-b55a-ea3533950259,997d6e4b-0e9d-4805-9fed-e22679c068c5,33f00eaf-3dbf-4e79-bf5c-bbb99f037526
tch_20200626-122441_6,5d155c56-b77c-11ea-94cc-0242ac110002,std_1593155550594_6,class_20200626-122441_6,tFmh-J4wa,50674d0a-432c-46da-9275-506f88519fe5,2cb6b3d0-83fb-4c56-987f-a8211b322ee8,7e552380-33af-46f9-8663-a01b7927fd46,1e4530dc-0c12-4684-a872-dc16f41b855b,5d270b98-d003-4790-b6fa-15b171164a56,d5481651-f943-4ece-88c7-5ac8397cf2e3
tch_20200626-122441_5,67295118-b77c-11ea-840b-0242ac110002,std_1593155567542_5,class_20200626-122441_5,WUx3-Qz6v,404550d5-6688-4caa-a4c1-6049de6d420e,5204636d-34e2-4a95-9261-a97f7da7daf1,933eb3fd-b18a-443a-af84-8b8e7b08051b,08ddcfcd-ce01-4500-b769-ffb6aeb7ebfc,a8927f83-03d1-4e4a-9c4e-90300e771f86,2f7c0d2b-771f-40fd-b713-bbb5476316fb
tch_20200626-122441_7,6c23e1cf-b77c-11ea-94cc-0242ac110002,std_1593155575849_7,class_20200626-122441_7,6u8m-drpu,34e58390-21ab-4e30-8aab-0c37ff9d3f92,1cabaa26-a230-4249-a55e-c7837f9a2d74,d3d7a444-2bb0-48c0-ac7c-61abd569e092,95b4c409-b13f-4a8d-8539-0e51f8c60410,54bbef62-7dec-4edc-9aca-0a1ec1468f17,3d388288-dc04-4312-a8ab-9ff7ac0fbaca
tch_20200626-122441_9,749e4b81-b77c-11ea-94cc-0242ac110002,std_1593155590083_9,class_20200626-122441_9,CeN9-VL7e,73b955b3-573f-463c-8be8-dafefa54bd2c,55dc0a5f-7ed4-4b3d-97ee-bec57537eea2,fff0c716-5684-4c91-8fda-51369ac3f8cf,f4932de4-a98a-4f94-93c1-c1ef6676cd99,fa9a2626-3e48-4f1f-ab86-fd0a0ac7072d,ac94d9d0-e2b0-4200-86c1-a6d08a8752a3
tch_20200626-122441_4,6f083db1-b77c-11ea-840b-0242ac110002,std_1593155580729_4,class_20200626-122441_4,VHi2-KDgs,5a96a6a5-e3d8-41e0-b0e5-c7d1666ea60f,1448f814-431b-4dca-9488-fd979c464164,1ee39838-8021-40f4-b5ba-af0dd9812e3d,020d95d5-4f4f-4323-ac34-515fefc57ee6,296e5306-1ffb-4672-a89f-6adc6b98a0c7,86ddd9e6-5d6e-4f03-9f66-8f34173b6dac
tch_20200626-122441_17,6718af1c-b77c-11ea-840b-0242ac110002,std_1593155567432_17,class_20200626-122441_17,VHo7-4924,d2b09a5f-4e87-4539-80ba-3cb4fd458b68,15abca0d-6241-426f-8a08-2006fe2cb4ad,dd8ecff7-7bcd-405e-ae07-754b6445eb66,a8486a4b-65cd-4f18-a114-4c84774ed137,d69311c5-1f6b-405c-a61f-98e800eecbd6,6d05bb5e-4648-46be-968a-755654f674f5
tch_20200626-122441_13,7c74f9c4-b77c-11ea-840b-0242ac110002,std_1593155603247_13,class_20200626-122441_13,wzBW-skco,ea1278cf-a193-4a7b-8157-df05d7b158d5,9396a50b-1ec3-4b0e-b309-c8c1df8473f6,72bf54dc-548b-4947-8c01-194169e7d33f,2f7d6eff-ddaa-4326-becc-b06763ebf2a2,57130d43-75a3-4f7f-aa91-eeb10f4ffd7d,7dded24d-c582-4db8-85d3-d229bc1e937d
tch_20200626-122441_1,6b6a07f9-b77c-11ea-94cc-0242ac110002,std_1593155574633_1,class_20200626-122441_1,rAu4-FAy2,7754368a-9d02-4174-8b9c-263a7160d796,b8f16ee9-167e-40e1-9795-fde4ea616e87,c7220542-d3c0-404d-9bd7-b1c7aebb3066,dab80e56-b89e-404c-b7e0-fb76addc6a6b,290fcfc2-64f5-482b-b3c8-beca93757706,76c5023f-f47d-41da-97cf-0c9aa7f7b053
tch_20200626-122441_3,7b945e4e-b77c-11ea-94cc-0242ac110002,std_1593155601793_3,class_20200626-122441_3,xmbD-tgak,e72c1aaf-d5a6-4ae0-95e1-c8908c638efb,85f1f758-c7ca-447e-8344-8450467abf13,3b6bbf60-a530-4ec2-99c6-8b945ace3173,e88014e0-6f81-4957-bdfe-c9fc15c5d1dd,87c0e38c-f3ab-436b-a6c9-340ca541396c,c1dfc054-7226-4818-b36d-e13f68a74a58
tch_20200626-122441_8,7b41d1b5-b77c-11ea-94cc-0242ac110002,std_1593155601228_8,class_20200626-122441_8,fbh9-qUf6,febd74a6-ef8a-435b-adbe-1fa7d03b6b4c,e1b503ed-035f-4038-a683-33a221a04af1,8e987e3f-5035-4683-8725-9bf412dff656,580a997b-d14c-4055-bdf1-7348bf7ed77e,6e49b46c-63cf-4b70-b901-517dcc98794e,333f2297-c05e-4349-952b-a1b59b424774
tch_20200626-122441_6,82b6b174-b77c-11ea-94cc-0242ac110002,std_1593155613761_6,class_20200626-122441_6,tFmh-J4wa,50674d0a-432c-46da-9275-506f88519fe5,2cb6b3d0-83fb-4c56-987f-a8211b322ee8,7e552380-33af-46f9-8663-a01b7927fd46,1e4530dc-0c12-4684-a872-dc16f41b855b,5d270b98-d003-4790-b6fa-15b171164a56,d5481651-f943-4ece-88c7-5ac8397cf2e3
tch_20200626-122441_15,8016ffab-b77c-11ea-94cc-0242ac110002,std_1593155609360_15,class_20200626-122441_15,834J-7heW,1a47a6ad-9c50-4e12-b75d-afc394638e44,2d7f67a9-1330-4291-a121-23109094543c,6e0e47ba-4dd0-4eda-baf8-c7c85f1d8fd0,d869e0b5-c042-4e7d-878a-fad1fa9214ad,52236379-0559-4b63-9926-6ac57cb0588c,d84896d9-47a6-41e5-8a9f-6cda853f2a1c
tch_20200626-122441_12,79e3a12b-b77c-11ea-94cc-0242ac110002,std_1593155598929_12,class_20200626-122441_12,2w4r-oMm8,cd3236ee-e83f-47f9-8ab0-ff49a0c22b0d,947d7c40-7494-4b5e-b885-7cd43652a651,7480f061-f0ca-4f11-abe1-e62abd66ba8b,a06dce24-4406-4eba-8f3a-8b27ed112bcb,56d04b8d-acd3-4730-8684-d30d8ed4205e,59787ae3-9811-4fb0-af95-42a25be26b55
tch_20200626-122441_16,8279cf85-b77c-11ea-94cc-0242ac110002,std_1593155613358_16,class_20200626-122441_16,879X-9x3C,d252141a-abf3-4a1d-9499-c8fc9113b3c5,9d826b8f-bad5-4f0b-98df-6e603380a962,a1d536eb-9115-4354-afcf-bb6e781f2cb8,9633afc8-153e-48f7-8389-324b7c859bd4,0d3f56bd-9e86-4b0c-b30f-805a5489cab8,f82d2fcd-cf48-4c00-ad6e-494b09cde7de
tch_20200626-122441_14,7cacabcf-b77c-11ea-94cc-0242ac110002,std_1593155603560_14,class_20200626-122441_14,7tU2-N4EB,2352a603-f2b7-4e63-8002-a2470ff5ec45,ad094084-d5fc-456b-8b71-af1c2b8446d3,8bb83e44-e2e3-4287-b1f5-f1e322aead44,0ae24fdb-276c-468a-aee3-c1474d114dbe,f8ac0c35-2d83-4e1b-b959-718906016e1b,ae6fe5d6-ad7c-488c-88da-b729cc93e229
tch_20200626-122441_10,827eff1c-b77c-11ea-840b-0242ac110002,std_1593155613379_10,class_20200626-122441_10,84t9-Tf2r,95b12e6e-bfcf-4813-ae0c-66a6b4d794ef,2ab677bc-faed-4d01-be2b-fa251327838d,da1b2ae2-4300-42a5-afd1-15d8b1f6c145,42ce98a8-f59e-487c-b55a-ea3533950259,997d6e4b-0e9d-4805-9fed-e22679c068c5,33f00eaf-3dbf-4e79-bf5c-bbb99f037526
tch_20200626-122441_18,8bbedb7c-b77c-11ea-94cc-0242ac110002,std_1593155628909_18,class_20200626-122441_18,4i8P-rWzd,e0c827f5-3456-4b10-85fa-e01055560794,5dd09fff-358d-4166-adfc-4676ae618937,2159a915-3756-42b8-bfdd-a81306e8cafe,3bc05db1-567c-4657-96b6-0b9e8d8adb4d,a8970db7-cf2c-43b9-8ff8-70267cdd998b,75c9b782-2b6d-4392-b67f-5555eca16379
tch_20200626-122441_17,8e47a887-b77c-11ea-840b-0242ac110002,std_1593155633140_17,class_20200626-122441_17,VHo7-4924,d2b09a5f-4e87-4539-80ba-3cb4fd458b68,15abca0d-6241-426f-8a08-2006fe2cb4ad,dd8ecff7-7bcd-405e-ae07-754b6445eb66,a8486a4b-65cd-4f18-a114-4c84774ed137,d69311c5-1f6b-405c-a61f-98e800eecbd6,6d05bb5e-4648-46be-968a-755654f674f5
tch_20200626-122441_4,8cab369e-b77c-11ea-840b-0242ac110002,std_1593155630446_4,class_20200626-122441_4,VHi2-KDgs,5a96a6a5-e3d8-41e0-b0e5-c7d1666ea60f,1448f814-431b-4dca-9488-fd979c464164,1ee39838-8021-40f4-b5ba-af0dd9812e3d,020d95d5-4f4f-4323-ac34-515fefc57ee6,296e5306-1ffb-4672-a89f-6adc6b98a0c7,86ddd9e6-5d6e-4f03-9f66-8f34173b6dac
tch_20200626-122441_1,921ca5da-b77c-11ea-94cc-0242ac110002,std_1593155639583_1,class_20200626-122441_1,rAu4-FAy2,7754368a-9d02-4174-8b9c-263a7160d796,b8f16ee9-167e-40e1-9795-fde4ea616e87,c7220542-d3c0-404d-9bd7-b1c7aebb3066,dab80e56-b89e-404c-b7e0-fb76addc6a6b,290fcfc2-64f5-482b-b3c8-beca93757706,76c5023f-f47d-41da-97cf-0c9aa7f7b053
tch_20200626-122441_2,8d474f89-b77c-11ea-94cc-0242ac110002,std_1593155631486_2,class_20200626-122441_2,g8fW-boKm,a9f3f010-a828-4ad3-a1d1-83ce076c6062,6410f851-7f5a-4d23-8c4f-dcd4345fc206,59a28813-7fc0-430c-86b2-5bfe45a4cd62,2b2d6420-c634-4514-addb-547482acba4c,091ab725-1c5e-4c73-b4f6-131ef88d3c52,39288574-df63-4402-8ac6-dfafbec282dc
tch_20200626-122441_7,89812012-b77c-11ea-840b-0242ac110002,std_1593155625141_7,class_20200626-122441_7,6u8m-drpu,34e58390-21ab-4e30-8aab-0c37ff9d3f92,1cabaa26-a230-4249-a55e-c7837f9a2d74,d3d7a444-2bb0-48c0-ac7c-61abd569e092,95b4c409-b13f-4a8d-8539-0e51f8c60410,54bbef62-7dec-4edc-9aca-0a1ec1468f17,3d388288-dc04-4312-a8ab-9ff7ac0fbaca
tch_20200626-122441_9,8c6ad26d-b77c-11ea-840b-0242ac110002,std_1593155630017_9,class_20200626-122441_9,CeN9-VL7e,73b955b3-573f-463c-8be8-dafefa54bd2c,55dc0a5f-7ed4-4b3d-97ee-bec57537eea2,fff0c716-5684-4c91-8fda-51369ac3f8cf,f4932de4-a98a-4f94-93c1-c1ef6676cd99,fa9a2626-3e48-4f1f-ab86-fd0a0ac7072d,ac94d9d0-e2b0-4200-86c1-a6d08a8752a3
tch_20200626-122441_20,99478426-b77c-11ea-840b-0242ac110002,std_1593155651590_20,class_20200626-122441_20,W839-3raB,5ab7e9dd-990c-4960-9797-70b2276b1b5c,4b8adef3-1974-4901-b53c-ff6005782ccd,f40b47fa-38c9-41df-9cf2-c08ae010215f,5e4021da-3b68-4eb4-87f8-ecd943ddd326,96c646cb-e24b-4679-928a-196899339bef,5e44864a-34f1-4ecc-a52b-bbf7e0878100
tch_20200626-122441_16,a246fbaf-b77c-11ea-840b-0242ac110002,std_1593155666705_16,class_20200626-122441_16,879X-9x3C,d252141a-abf3-4a1d-9499-c8fc9113b3c5,9d826b8f-bad5-4f0b-98df-6e603380a962,a1d536eb-9115-4354-afcf-bb6e781f2cb8,9633afc8-153e-48f7-8389-324b7c859bd4,0d3f56bd-9e86-4b0c-b30f-805a5489cab8,f82d2fcd-cf48-4c00-ad6e-494b09cde7de
tch_20200626-122441_10,a4ec2b16-b77c-11ea-840b-0242ac110002,std_1593155671148_10,class_20200626-122441_10,84t9-Tf2r,95b12e6e-bfcf-4813-ae0c-66a6b4d794ef,2ab677bc-faed-4d01-be2b-fa251327838d,da1b2ae2-4300-42a5-afd1-15d8b1f6c145,42ce98a8-f59e-487c-b55a-ea3533950259,997d6e4b-0e9d-4805-9fed-e22679c068c5,33f00eaf-3dbf-4e79-bf5c-bbb99f037526
tch_20200626-122441_6,9caf8e7e-b77c-11ea-94cc-0242ac110002,std_1593155657299_6,class_20200626-122441_6,tFmh-J4wa,50674d0a-432c-46da-9275-506f88519fe5,2cb6b3d0-83fb-4c56-987f-a8211b322ee8,7e552380-33af-46f9-8663-a01b7927fd46,1e4530dc-0c12-4684-a872-dc16f41b855b,5d270b98-d003-4790-b6fa-15b171164a56,d5481651-f943-4ece-88c7-5ac8397cf2e3
tch_20200626-122441_8,9a8a646d-b77c-11ea-94cc-0242ac110002,std_1593155653718_8,class_20200626-122441_8,fbh9-qUf6,febd74a6-ef8a-435b-adbe-1fa7d03b6b4c,e1b503ed-035f-4038-a683-33a221a04af1,8e987e3f-5035-4683-8725-9bf412dff656,580a997b-d14c-4055-bdf1-7348bf7ed77e,6e49b46c-63cf-4b70-b901-517dcc98794e,333f2297-c05e-4349-952b-a1b59b424774
tch_20200626-122441_19,9e69253b-b77c-11ea-840b-0242ac110002,std_1593155660229_19,class_20200626-122441_19,94v3-FiyX,e4af8a47-a02d-4372-9335-c066350fcbb1,f82c8293-2ef5-4e8d-8e82-7a1ee9a1222b,2834307a-e132-4047-a708-eda61c36cc0e,a9ae71c6-c870-4f88-b9da-7a7f25d45645,f80f1fed-5dbe-42ad-a951-19b3f2aa7a35,f1771bbf-0ac3-4fc2-b143-ab806d3302f3
tch_20200626-122441_2,aab7ef07-b77c-11ea-840b-0242ac110002,std_1593155680861_2,class_20200626-122441_2,g8fW-boKm,a9f3f010-a828-4ad3-a1d1-83ce076c6062,6410f851-7f5a-4d23-8c4f-dcd4345fc206,59a28813-7fc0-430c-86b2-5bfe45a4cd62,2b2d6420-c634-4514-addb-547482acba4c,091ab725-1c5e-4c73-b4f6-131ef88d3c52,39288574-df63-4402-8ac6-dfafbec282dc
tch_20200626-122441_5,a48811b7-b77c-11ea-94cc-0242ac110002,std_1593155670487_5,class_20200626-122441_5,WUx3-Qz6v,404550d5-6688-4caa-a4c1-6049de6d420e,5204636d-34e2-4a95-9261-a97f7da7daf1,933eb3fd-b18a-443a-af84-8b8e7b08051b,08ddcfcd-ce01-4500-b769-ffb6aeb7ebfc,a8927f83-03d1-4e4a-9c4e-90300e771f86,463fab73-1cfd-4f68-aefa-1f1dfa3e39df
tch_20200626-122441_11,a6deacbf-b77c-11ea-840b-0242ac110002,std_1593155674402_11,class_20200626-122441_11,v6PN-yMzx,6edfbd06-9b58-49f8-82c2-6b122824e525,b9d9680f-f9d1-4652-aed6-fea3620646c3,727a2b51-6105-458d-9903-53c1ec0d4aca,c5e09fd4-eb51-496f-b2e3-b779cf449d0d,99353303-ed37-4be7-b2c3-d9f2813f8f91,0611c86c-bde3-4780-b035-830d1b9026ca
tch_20200626-122441_17,a5cf37fd-b77c-11ea-94cc-0242ac110002,std_1593155672630_17,class_20200626-122441_17,VHo7-4924,d2b09a5f-4e87-4539-80ba-3cb4fd458b68,15abca0d-6241-426f-8a08-2006fe2cb4ad,dd8ecff7-7bcd-405e-ae07-754b6445eb66,a8486a4b-65cd-4f18-a114-4c84774ed137,d69311c5-1f6b-405c-a61f-98e800eecbd6,6d05bb5e-4648-46be-968a-755654f674f5
tch_20200626-122441_18,a4f79c67-b77c-11ea-94cc-0242ac110002,std_1593155671221_18,class_20200626-122441_18,4i8P-rWzd,e0c827f5-3456-4b10-85fa-e01055560794,5dd09fff-358d-4166-adfc-4676ae618937,2159a915-3756-42b8-bfdd-a81306e8cafe,3bc05db1-567c-4657-96b6-0b9e8d8adb4d,a8970db7-cf2c-43b9-8ff8-70267cdd998b,75c9b782-2b6d-4392-b67f-5555eca16379
tch_20200626-122441_15,9ec21a68-b77c-11ea-840b-0242ac110002,std_1593155660798_15,class_20200626-122441_15,834J-7heW,1a47a6ad-9c50-4e12-b75d-afc394638e44,2d7f67a9-1330-4291-a121-23109094543c,6e0e47ba-4dd0-4eda-baf8-c7c85f1d8fd0,d869e0b5-c042-4e7d-878a-fad1fa9214ad,52236379-0559-4b63-9926-6ac57cb0588c,d84896d9-47a6-41e5-8a9f-6cda853f2a1c
tch_20200626-122441_13,ad8a2209-b77c-11ea-94cc-0242ac110002,std_1593155685569_13,class_20200626-122441_13,wzBW-skco,ea1278cf-a193-4a7b-8157-df05d7b158d5,9396a50b-1ec3-4b0e-b309-c8c1df8473f6,72bf54dc-548b-4947-8c01-194169e7d33f,2f7d6eff-ddaa-4326-becc-b06763ebf2a2,57130d43-75a3-4f7f-aa91-eeb10f4ffd7d,00092edb-5eb2-4f1e-9cde-66b7ecdc533b
tch_20200626-122441_14,a3a21ea9-b77c-11ea-94cc-0242ac110002,std_1593155668979_14,class_20200626-122441_14,7tU2-N4EB,2352a603-f2b7-4e63-8002-a2470ff5ec45,ad094084-d5fc-456b-8b71-af1c2b8446d3,8bb83e44-e2e3-4287-b1f5-f1e322aead44,0ae24fdb-276c-468a-aee3-c1474d114dbe,f8ac0c35-2d83-4e1b-b959-718906016e1b,ae6fe5d6-ad7c-488c-88da-b729cc93e229
